-19.791 122.257666432	 68.2583	50.4036	1.67623	1.03474	0.88413
-19.79 132.308098609	 73.2444	55.3803	1.72312	1.05749	0.902117
-19.789 141.997038459	 77.6225	60.6002	1.77201	1.081	0.920657
-19.788 150.808968507	 81.0368	65.9035	1.82298	1.10529	0.939773
-19.787 158.186376399	 83.1632	71.0564	1.87617	1.13041	0.959487
-19.786 163.601875967	 83.7782	75.7551	1.93169	1.15638	0.979826
-19.785 166.637647796	 82.8139	79.6493	1.98971	1.18326	1.00082
-19.784 167.052386435	   80.376	82.3917	2.05035	1.21109	1.02248
-19.783 164.820506259	 76.7164	83.7049	2.11377	1.2399	1.04486
-19.782 160.136419605	 72.172	83.4458	2.18017	1.26975	1.06798
-19.781 153.383153311	 67.097	81.6432	2.24971	1.30068	1.09187
-19.78 145.070694589	 61.8082	78.4899	2.32259	1.33275	1.11656
-19.779 135.757548041	 56.556	74.2938	2.39904	1.36601	1.1421
-19.778 125.975067588	 51.5161	69.41	2.47929	1.40053	1.16852
-19.777 116.172130201	 46.798	64.1777	2.56359	1.43636	1.19587
-19.776 106.688057715	 42.4579	58.8796	2.65222	1.47358	1.22418
-19.775 97.7509648731	 38.5144	53.7248	2.74547	1.51226	1.2535
-19.774 89.4926283317	 34.9612	48.8509	2.84366	1.55247	1.28388
-19.773 81.9704207829	 31.777	44.336	2.94715	1.59429	1.31538
-19.772 75.1894845215	 28.933	40.2138	3.05632	1.63781	1.34804
-19.771 69.1215471092	 26.3969	36.4875	3.17159	1.68313	1.38192
-19.77 63.7192287808	 24.1364	33.1414	3.29341	1.73034	1.4171
-19.769 58.9260781714	 22.1208	30.1493	3.42229	1.77955	1.45362
-19.768 54.6831448128	 20.3216	27.4798	3.55876	1.83088	1.49157
-19.767 50.9329945833	 18.7132	25.1005	3.70343	1.88444	1.53101
-19.766 47.6219571833	 17.2726	22.9796	3.85695	1.94037	1.57203
-19.765 44.7012140699	 15.9797	21.0875	4.02005	1.9988	1.61471
-19.764 42.1271626657	 14.8168	19.3973	4.19354	2.05989	1.65913
-19.763 39.861353445	 13.7685	17.8849	4.37828	2.12379	1.70541
-19.762 37.8701938393	 12.8213	16.5289	4.57526	2.19069	1.75363
-19.761 36.1245413353	 11.9633	15.3105	4.78556	2.26078	1.80391
-19.76 34.5992601586	 11.1845	14.2133	5.01037	2.33424	1.85636
-19.759 33.2727847544	 10.4759	13.2229	5.25103	2.41131	1.91113
-19.758 32.1267135648	 9.82976	12.3269	5.50902	2.49222	1.96833
-19.757 31.1454444843	 9.23923	11.5144	5.78602	2.57723	2.02811
-19.756 30.3158561914	 8.6984	10.7759	6.08386	2.66661	2.09064
-19.755 29.6270354951	    8.20208	10.1031	6.40464	2.76066	2.15607
-19.754 29.0700487331	 7.74567	9.48891	6.75069	2.85972	2.2246
-19.753 28.6377543505	 7.32517	8.92692	7.12465	2.96414	2.29642
-19.752 28.3246535947	 6.93702	8.41166	7.52948	3.07432	2.37173
-19.751 28.1267764789	 6.57809	7.93826	7.96854	3.19066	2.45078
-19.75 28.041600618	 6.24559	7.50249	8.44563	3.31364	2.5338
-19.749 28.0680010992	 5.93707	7.10058	8.96507	3.44377	2.62106
-19.748 28.2062301582	 5.65033	6.72923	9.53177	3.58159	2.71286
-19.747 28.4579260361	 5.38342	6.3855	10.1513	3.72772	2.80951
-19.746 28.8261509509	 5.13459	6.06679	10.8301	3.88283	2.91135
-19.745 29.3154585958	 4.90228	5.7708	11.5755	4.04765	3.01876
-19.744 29.9319918909	 4.68508	5.49547	12.3959	4.223	3.13214
-19.743 30.6836117828	 4.48175	5.23896	13.3007	4.40977	3.25195
-19.742 31.5800575203	 4.29114	4.99964	14.3012	4.60896	3.37866
-19.741 32.6331377784	 4.11224	4.77603	15.4099	4.82166	3.51281
-19.74 33.8569498199	 3.94412	4.56682	16.6415	5.04911	3.65498
-19.739 35.2681199103	 3.78595	4.37082	18.0124	5.29265	3.80582
-19.738 36.8860514106	 3.63696	4.18696	19.5418	5.55381	3.96603
-19.737 38.7331558206	   3.49648	4.01427	21.2513	5.83428	4.1364
-19.736 40.835024277	 3.36387	3.85189	23.1651	6.13595	4.31777
-19.735 43.2204694498	 3.23857	3.69901	25.3104	6.46095	4.51109
-19.734 45.921326231	 3.12006	3.55494	27.7168	6.81167	4.71743
-19.733 48.9718391381	 3.00785	3.419	30.4158	7.19078	4.93794
-19.732 52.4073804759	 2.90152	3.29061	33.4395	7.60134	5.17393
-19.731 56.2621353683	 2.80067	3.16923	36.8181	8.04676	5.42684
-19.73 60.5652682922	 2.70493	3.05436	40.5763	8.53094	5.69827
-19.729 65.3349866499	 2.61397	2.94555	44.7266	9.05829	5.99004
-19.728 70.5699245642	 2.52747	2.84239	49.2615	9.63384	6.30417
-19.727 76.2375455421	 2.44516	2.74449	54.1411	10.2633	6.64291
-19.726 82.2600555792	  2.36676	2.65152	59.2791	10.9533	7.00884
-19.725 88.4999041416	 2.29204	2.56314	64.5281	11.7112	7.40481
-19.724 94.7493927489	 2.22077	2.47907	69.6692	12.5457	7.8341
-19.723 100.731578547	 2.15275	2.39902	74.4123	13.4666	8.30037
-19.722 106.120703942	       2.08778	2.32275	78.4166	14.4851	8.80782
-19.721 110.586965902	 2.02568	2.25004	81.3351	15.6144	9.36118
-19.72 113.860822654	 1.9663	2.18065	82.8782	16.8692	9.96589
-19.719 115.799132792	 1.90946	2.1144	82.8799	18.2666	10.6281
-19.718 116.427887393	 1.85504	2.0511	81.3401	19.826	11.355
-19.717 115.942611064	 1.80289	1.99057	78.4245	21.5696	12.1545
-19.716 114.66636384	 1.7529	1.93267	74.4222	23.5219	13.036
-19.715 112.984137022	 1.70494	1.87723	69.6805	25.7107	14.0102
-19.714 111.278750874	 1.65891	1.82413	64.54	28.1658	15.0893
-19.713 109.885791038	 1.61471	1.77324	59.291	30.9189	16.2873
-19.712 109.072130908	 1.57224	1.72443	54.1527	34.0017	17.6204
-19.711 109.032843799	 1.53141	1.6776	49.2724	37.4437	19.1071
-19.71 109.897749651	 1.49215	1.63263	44.7368	41.2674	20.7682
-19.709 111.739776487	 1.45436	1.58944	40.5856	45.4822	22.6275
-19.708 114.580003136	 1.41799	1.54793	36.8266	50.0753	24.7115
-19.707 118.387008384	 1.38296	1.50802	33.4472	54.999	27.0492
-19.706 123.070606122	 1.3492	1.46962	30.4227	60.1564	29.672
-19.705 128.472511848	 1.31666	1.43266	27.7231	65.3875	32.612
-19.704 134.359208245	 1.28527	1.39707	25.3161	70.4599	35.9003
-19.703 140.424682828	 1.25499	1.36278	23.1702	75.0726	39.5634
-19.702 146.310900495	 1.22576	1.32974	21.2559	78.8809	43.6179
-19.701 151.649171448	 1.19753	1.29787	19.5461	81.5449	48.062
-19.7 156.115056564	 1.17027	1.26713	18.0163	82.7956	52.8651
-19.699 159.47744502	 1.14392	1.23747	16.645	82.4971	57.9532
-19.698 161.618471745	 1.11844	1.20882	15.4132	80.6825	63.1947
-19.697 162.512372943	 1.09381	1.18116	14.3042	77.5446	68.3879
-19.696 162.17402419	 1.06998	1.15443	13.3035	73.3875	73.2579
-19.695 160.606671978	 1.04691	1.1286	12.3984	68.5603	77.4718
-19.694 157.779636045	 1.02458	1.10362	11.5779	63.3953	80.6776
-19.693 153.649245418	 1.00295	1.07945	10.8323	58.1689	82.5649
-19.692 148.21070677	 0.981999	1.05607	10.1534	53.0855	82.933
-19.691 141.55034034	  0.961694	1.03344	9.53367	48.2797	81.7412
-19.69 133.867983235	 0.94201	1.01152	8.96684	43.8275	79.1194
-19.689 125.457819699	   0.922922	0.990292	8.44729	39.7619	75.3347
-19.688 116.659056877	  0.904407	0.969721	7.97009	36.086	70.7282
-19.687 107.800120035	 0.886441	0.949782	7.53094	32.7842	65.6481
-19.686 99.1565585983	 0.869003	0.930449	7.12602	29.8309	60.3995
-19.685 90.9308269886	 0.852073	0.911699	6.75199	27.1954	55.2191
-19.684 83.2513472727	 0.835632	0.893508	6.40587	24.8456	50.2702
-19.683 76.1834036573	 0.81966	0.875854	6.08502	22.7505	45.6518
-19.682 69.7446060193	 0.80414	0.858716	5.78712	20.8809	41.4132
-19.681 63.9200773909	 0.789056	0.842075	5.51007	19.2104	37.5679
-19.68 58.6750277387	             0.774391	0.825912	5.25202	17.7153	34.1069
-19.679 53.9641018546	 0.76013	0.810207	5.01131	16.3745	31.0075
-19.678 49.7377888831	 0.746257	0.794946	4.78646	15.1695	28.2402
-19.677 45.9465109806	 0.732761	0.78011	4.57612	14.0841	25.7729
-19.676 42.5430325484	 0.719626	0.765684	4.37911	13.1043	23.5739
-19.675 39.4837285861	 0.70684	0.751653	4.19433	12.2176	21.6128
-19.674 36.7291179639	           0.69439	0.738004	4.02081	11.4134	19.862
-19.673 34.2439474029	 0.682266	0.724722	3.85768	10.6824	18.2964
-19.672 31.9970179238	 0.670456	0.711794	3.70413	10.0164	16.8938
-19.671 29.9608774478	 0.65895	0.699208	3.55943	9.4082	15.6346
-19.67 28.1114563883	 0.647736	0.686953	3.42293	8.85168	14.5017
-19.669 26.4276919916	 0.636805	0.675015	3.29404	8.34136	13.48
-19.668 24.8911671822	 0.626148	0.663386	3.17219	7.87247	12.5565
-19.667 23.4857771251	 0.615756	0.652053	3.0569	7.44079	11.7198
-19.666 22.1974290988	 0.605619	0.641008	2.94771	7.04262	10.96
-19.665 21.0137768027	 0.59573	0.630241	2.8442	6.67468	10.2685
-19.664 19.9239877417	 0.586081	0.619741	2.74599	6.33408	9.63766
-19.663 18.9185410744	 0.576664	0.609502	2.65272	6.01825	9.06097
-19.662 17.9890527879	 0.567472	0.599513	2.56408	5.72491	8.53264
-19.661 17.1281249679	 0.558497	0.589768	2.47977	5.45202	8.04764
-19.66 16.3292160683	 0.549733	0.580257	2.3995	5.19777	7.60152
-19.659 15.586529341	 0.541173	0.570975	2.32303	4.96054	7.19038
-19.658 14.8949168883	 0.532811	0.561912	2.25013	4.73887	6.81076
-19.657 14.2497971082	 0.524641	0.553064	2.18058	4.53146	6.45962
-19.656 13.6470835989	 0.516658	0.544422	2.11418	4.33714	6.13427
-19.655 13.0831238569	 0.508854	0.535981	2.05074	4.15484	5.83229
-19.654 12.5546463418	 0.501226	0.527734	1.99009	3.98361	5.55157
-19.653 12.0587146926	 0.493768	0.519676	1.93207	3.82258	5.2902
-19.652 11.5926880582	 0.486475	0.5118	1.87653	3.67098	5.04648
-19.651 11.1541866632	 0.479341	0.504102	1.82333	3.5281	4.81889
-19.65 10.7410618599	 0.472364	0.496576	1.77235	3.39328	4.60607
-19.649 10.3513700317	 0.465537	0.489217	1.72347	3.26595	4.40678
-19.648 9.98334980769	 0.458857	0.48202	1.67656	3.14556	4.21994
-19.647 9.635402128	 0.452319	0.47498	1.63154	3.03162	4.04453
-19.646 9.30607276948	 0.44592	0.468093	1.58829	2.92369	3.87967
-19.645 8.99403699736	 0.439655	0.461355	1.54672	2.82136	3.72453
-19.644 8.69808605792	 0.433522	0.454761	1.50676	2.72425	3.57838
-19.643 8.41711526843	 0.427515	0.448307	1.46832	2.63201	3.44055
-19.642 8.1501134954	 0.421633	0.441989	1.43132	2.54433	3.31042
-19.641 7.89615384184	 0.41587	0.435803	1.3957	2.46092	3.18745
-19.64 7.6543853895	 0.410225	0.429746	1.36138	2.38151	3.07112
-19.639 7.42402586317	 0.404694	0.423815	1.3283	2.30584	2.96096
-19.638 7.20435510275	 0.399274	0.418005	1.29641	2.23369	2.85656
-19.637 6.99470924378	 0.393962	0.412314	1.26565	2.16485	2.75753
-19.636 6.79447552094	 0.388755	0.406738	1.23597	2.09911	2.6635
-19.635 6.60308761995	 0.38365	0.401274	1.20731	2.0363	2.57415
-19.634 6.42002151335	 0.378645	0.395919	1.17963	1.97624	2.48917
-19.633 6.24479172375	 0.373737	0.39067	1.15289	1.91878	2.4083
-19.632 6.07694796556	     0.368924	0.385526	1.12705	1.86377	2.33127
-19.631 5.91607212211	 0.364203	0.380481	1.10206	1.81108	2.25784
