-20.496 0.135802575558	0.0319776	0.0316678	0.025783	0.0231484	0.0227137
-20.486 0.140833057957	0.0332675539621	0.0329388284713	0.0267078380078	0.0239281595169	0.0234780655284
-20.477 0.145613327503	0.0344977598298	0.0341506027599	0.0275846290151	0.0246653468757	0.0242019062592
-20.466 0.151807789181	0.0360979914812	0.0357263719364	0.0287177776998	0.0256151858123	0.0251368000032
-20.456 0.157803401632	0.0376530436107	0.0372571373411	0.0298111795225	0.0265286780028	0.0260391688171
-20.447 0.163522002077	0.0391415189235	0.0387219029014	0.0308508175544	0.0273945461377	0.0268985380339
-20.438 0.169572180956	0.0407213701117	0.0402761074094	0.0319470475619	0.028304742091	0.0278077446522
-20.429 0.175982705584	0.0424002062899	0.0419271635644	0.0331040288249	0.0292623123679	0.0287733262356
-20.42 0.182787345678	0.0441864458046	0.0436832721843	0.0343263104942	0.030270567053	0.0298045705073
-20.411 0.190027526744	0.0460894217112	0.0455535274812	0.0356188763412	0.031333104357	0.0309158873283
-20.402 0.197758014892	0.0481195036759	0.0475480418681	0.0369871957019	0.032453833612	0.0321321697877
-20.393 0.206060790381	0.0502882393637	0.049678098638	0.0384372817351	0.0336369884327	0.0335022944576
-20.383 0.216142869445	0.0528762932323	0.0522192439053	0.0401524671997	0.0350303398227	0.0353458064005
-20.374 0.226393692534	0.0553819505998	0.054679071657	0.0417977674232	0.0363603010462	0.0376547979651
-20.365 0.238949581665	0.0580716997742	0.0573201764354	0.0435478277539	0.0377662394729	0.0417217673287
-20.355 0.25749369094	0.0612988145766	0.0604912066131	0.0456262807415	0.0394224446259	0.0501285392926
-20.344 0.266673799685	0.0651718637693	0.064287727711	0.0480912676125	0.0413980084168	0.0472006758012
-20.335 0.275067802625	0.0686227432951	0.0676760923747	0.0502618241051	0.0431268996118	0.0448578167639
-20.326 0.286996495677	0.0723586532529	0.0713656577635	0.0525850994318	0.0449617914031	0.0452031991495
-20.317 0.300896451138	0.076416251086	0.0754096884111	0.0550761872758	0.0469145568925	0.0465574898333
-20.308 0.315974001383	0.0808212825188	0.0796780717266	0.057746278643	0.0490043222541	0.0482014366464
-20.299 0.332350712396	0.0856109753457	0.0842892422225	0.0606163324884	0.0512392877113	0.0500718691554
-20.29 0.350288034634	0.0908446942942	0.0893717434986	0.0637093495963	0.0536298569544	0.0522089305034
-20.281 0.369856169063	0.0965776854241	0.0949514552239	0.0670478046697	0.0561925804223	0.0545626961924
-20.272 0.391204092819	0.102874279387	0.101080595854	0.0706579071653	0.0589449799743	0.0571218746785
-20.263 0.414532473827	0.109810260662	0.107828773381	0.0745697669305	0.0619064123253	0.0598922801288
-20.253 0.443073413508	0.118375904471	0.116155754319	0.079312307901	0.0654686094682	0.063235258145
-20.244 0.471438131195	0.126974735932	0.124506955557	0.0839807121192	0.0689462702246	0.0665033259592
-20.235 0.502699094145	0.136548486422	0.133795478049	0.0890760521085	0.0727106348729	0.0700417465697
-20.225 0.541334439922	0.148516454018	0.145393072273	0.0953037691578	0.0772690378761	0.0743247676386
-20.214 0.589370298496	0.163597171316	0.159985982088	0.102943168534	0.0827998032943	0.0795161067948
-20.205 0.633740345405	0.177715827982	0.173627490748	0.109901016513	0.087781556084	0.0841857745512
-20.196 0.683475603097	0.193747034406	0.18909396722	0.117591519839	0.0932292363855	0.0892845343752
