-20 1.53754820071	 0.490177	0.470948	0.230702	0.177649	0.167525
-19.999 1.55832054917	 0.497926	0.478244	0.233201	0.179334	0.169068
-19.998 1.57953484208	 0.505859	0.485711	0.23574	0.181043	0.170633
-19.997 1.60120410186	 0.513984	0.493354	0.238321	0.182777	0.17222
-19.996 1.62334184489	 0.522305	0.501179	0.240945	0.184535	0.17383
-19.995 1.64596210452	 0.53083	0.50919	0.243612	0.18632	0.175462
-19.994 1.66907945531	 0.539565	0.517395	0.246324	0.18813	0.177117
-19.993 1.69270903866	 0.548516	0.5258	0.249082	0.189967	0.178796
-19.992 1.71686658986	 0.557692	0.534411	0.251886	0.191831	0.180498
-19.991 1.74156846666	 0.5671	0.543235	0.254737	0.193722	0.182225
-19.99 1.76683167948	 0.576748	0.552278	0.257638	0.195642	0.183977
-19.989 1.79267392341	 0.586643	0.561549	0.260588	0.19759	0.185755
-19.988 1.81911361196	 0.596794	0.571055	0.263589	0.199567	0.187558
-19.987 1.84616991289	0.607211	0.580804	0.266642	0.201575	0.189388
-19.986 1.87386278613	 0.617902	0.590804	0.269749	0.203613	0.191245
-19.985 1.9022130239	 0.628878	0.601064	0.27291	0.205682	0.193129
-19.984 1.93124229333	 0.640148	0.611593	0.276127	0.207783	0.195041
-19.983 1.96097318165	 0.651722	0.622401	0.279402	0.209916	0.196982
-19.982 1.99142924406	 0.663613	0.633496	0.282735	0.212082	0.198952
-19.981 2.02263505468	0.675831787079	0.644891041537	0.286127802093	0.214281795703	0.200951303132
-19.98 2.05461626062	0.688389983528	0.656595095139	0.289582275604	0.216516111241	0.202981220031
-19.979 2.08739963941	0.701300576581	0.668619896887	0.293099686372	0.218785579128	0.205042070554
-19.978 2.12101316016	0.714576834401	0.680977240055	0.296681570498	0.221090939805	0.207134485665
-19.977 2.15548604863	0.72823265354	0.69367946331	0.300329511176	0.223432953298	0.209259112485
-19.976 2.1908488564	0.742282594871	0.706739481172	0.304045140429	0.225812399832	0.211416614789
-19.975 2.22713353474	0.75674192194	0.720170816459	0.307830140933	0.228230080487	0.213607673522
-19.974 2.26437351319	0.771626641909	0.733987634887	0.311686247905	0.230686817868	0.215832987332
-19.973 2.30260378349	0.786953549307	0.748204781975	0.315615251085	0.233183456796	0.218093273128
-19.972 2.34186098908	0.802740272795	0.76283782244	0.319618996801	0.23572086504	0.220389266657
-19.971 2.38218352072	0.819005325202	0.777903082267	0.323699390129	0.238299934061	0.222721723092
-19.97 2.42361161866	0.835768157075	0.793417693677	0.327858397143	0.240921579797	0.225091417661
-19.969 2.46618748188	0.85304921404	0.809399643203	0.332098047274	0.24358674347	0.227499146279
-19.968 2.509955385	0.870869998284	0.825867823139	0.336420435771	0.246296392426	0.229945726223
-19.967 2.55496180344	0.889253134494	0.842842086618	0.340827726276	0.249051521015	0.232431996812
-19.966 2.60125554753	0.908222440631	0.860343306638	0.345322153514	0.251853151493	0.234958820136
-19.965 2.64888790626	0.927803003936	0.878393439322	0.349906026116	0.254702334969	0.237527081788
-19.964 2.69791280163	0.94802126263	0.897015591808	0.354581729557	0.257600152388	0.240137691647
-19.963 2.74838695423	0.96890509378	0.916234095114	0.359351729252	0.26054771555	0.242791584673
-19.962 2.8003700613	0.990483907873	0.936074582439	0.364218573779	0.263546168172	0.245489721744
-19.961 2.85392498807	1.0127887507	0.956564073325	0.369184898268	0.266596686991	0.248233090524
-19.96 2.90911797378	1.03585241317	0.977731064222	0.374253427941	0.269700482919	0.251022706358
-19.959 2.96601885351	1.05970954979	0.999605625989	0.379426981834	0.272858802232	0.253859613209
-19.958 3.02470129727	1.08439680663	1.02221950896	0.384708476689	0.276072927822	0.256744884634
-19.957 3.08524306794	1.10995295949	1.04560625622	0.39010093104	0.279344180487	0.259679624789
-19.956 3.14772629969	1.13641906346	1.06980132589	0.395607469496	0.282673920288	0.262664969488
-19.955 3.21223779892	1.16383861471	1.09484222318	0.401231327243	0.286063547954	0.265702087288
-19.954 3.27886936957	1.19225772583	1.12076864313	0.40697585476	0.289514506345	0.268792180635
-19.953 3.34771816538	1.2217253159	1.14762262502	0.412844522781	0.293028281984	0.271936487045
-19.952 3.41888707141	1.25229331678	1.17544871964	0.418840927495	0.296606406648	0.275136280337
-19.951 3.49248511779	1.28401689727	1.20429417046	0.424968796026	0.300250459031	0.278392871919
-19.95 3.56862792884	1.31695470672	1.23420911021	0.431231992178	0.303962066475	0.281707612122
